2018-12-23__11:46:42 0.48,0.60 34.71 44°C normal
2018-12-23__11:46:48 0.49,0.61 32.14 45°C normal
2018-12-23__11:46:53 0.53,0.62 38.26 47°C normal
2018-12-23__11:46:59 0.52,0.61 30.76 46°C normal
2018-12-23__11:47:05 0.51,0.61 28.35 45°C normal
2018-12-23__11:47:10 0.50,0.61 37.82 45°C normal
2018-12-23__11:47:16 0.49,0.60 28.42 44°C normal
2018-12-23__11:47:22 0.48,0.60 41.29 45°C normal
2018-12-23__11:47:27 0.47,0.60 32.03 44°C normal
2018-12-23__11:47:37 0.54,0.62 28.35 44°C normal
2018-12-23__11:47:43 0.57,0.63 31.77 45°C normal
2018-12-23__11:47:49 0.56,0.62 34.67 45°C normal
2018-12-23__11:47:54 0.56,0.62 54.12 46°C normal
2018-12-23__11:48:00 0.55,0.62 32.16 46°C normal
2018-12-23__11:48:06 0.55,0.62 51.03 46°C normal
2018-12-23__11:48:11 0.56,0.62 28.57 45°C normal
2018-12-23__11:48:17 0.55,0.62 59.89 45°C normal
2018-12-23__11:48:23 0.55,0.62 32.14 46°C normal
2018-12-23__11:48:29 0.54,0.61 32.16 45°C normal
2018-12-23__11:48:35 0.53,0.61 27.50 44°C normal
2018-12-23__11:48:40 0.52,0.61 45.31 45°C normal
2018-12-23__11:48:46 0.56,0.62 31.28 45°C normal
2018-12-23__11:48:52 0.55,0.62 32.98 45°C normal
2018-12-23__11:48:57 0.54,0.61 28.78 45°C normal
2018-12-23__11:49:03 0.54,0.61 40.72 45°C normal
2018-12-23__11:49:08 0.55,0.62 45.17 46°C normal
2018-12-23__11:49:14 0.58,0.62 42.50 45°C normal
2018-12-23__11:49:20 0.57,0.62 32.98 46°C normal
2018-12-23__11:49:26 0.56,0.62 37.81 45°C normal
2018-12-23__11:49:31 0.55,0.61 28.20 45°C normal
2018-12-23__11:49:37 0.54,0.61 36.08 44°C normal
2018-12-23__11:49:42 0.53,0.61 29.00 45°C normal
2018-12-23__11:49:48 0.52,0.60 28.42 45°C normal
2018-12-23__11:49:54 0.52,0.60 28.28 45°C normal
2018-12-23__11:49:59 0.53,0.60 58.20 46°C normal
2018-12-23__11:50:10 0.51,0.60 28.28 45°C normal
2018-12-23__11:50:15 0.52,0.60 40.10 45°C normal
2018-12-23__11:50:21 0.51,0.60 31.05 45°C normal
2018-12-23__11:50:27 0.50,0.59 28.29 47°C normal
2018-12-23__11:50:32 0.49,0.59 28.28 45°C normal
2018-12-23__11:50:38 0.48,0.59 33.50 45°C normal
2018-12-23__11:50:44 0.48,0.59 40.10 44°C normal
2018-12-23__11:50:49 0.48,0.58 30.96 45°C normal
2018-12-23__11:50:55 0.47,0.58 59.40 47°C normal
2018-12-23__11:51:05 0.45,0.57 27.13 44°C normal
2018-12-23__11:51:11 0.51,0.59 26.90 44°C normal
2018-12-23__11:51:16 0.50,0.59 56.06 46°C normal
2018-12-23__11:51:22 0.51,0.59 27.72 45°C normal
2018-12-23__11:51:28 0.50,0.59 33.50 45°C normal
2018-12-23__11:51:33 0.49,0.58 27.17 44°C normal
2018-12-23__11:51:39 0.49,0.58 28.00 43°C normal
2018-12-23__11:51:45 0.48,0.58 34.19 45°C normal
2018-12-23__11:51:50 0.48,0.57 28.85 45°C normal
2018-12-23__11:51:56 0.47,0.57 27.04 45°C normal
2018-12-23__11:52:02 0.46,0.57 38.57 45°C normal
2018-12-23__11:52:12 0.44,0.56 28.64 44°C normal
2018-12-23__11:52:17 0.44,0.56 29.00 45°C normal
2018-12-23__11:52:23 0.43,0.55 52.79 46°C normal
2018-12-23__11:52:28 0.42,0.55 38.07 47°C normal
2018-12-23__11:52:34 0.47,0.57 28.78 45°C normal
2018-12-23__11:52:40 0.55,0.59 30.34 45°C normal
2018-12-23__11:52:45 0.54,0.59 29.29 45°C normal
2018-12-23__11:52:51 0.53,0.58 46.19 47°C normal
2018-12-23__11:52:57 0.52,0.58 29.29 45°C normal
2018-12-23__11:53:07 0.52,0.58 48.50 45°C normal
2018-12-23__11:53:12 0.51,0.58 51.30 46°C normal
2018-12-23__11:53:18 0.52,0.58 43.87 45°C normal
2018-12-23__11:53:24 0.54,0.58 31.15 45°C normal
2018-12-23__11:53:29 0.53,0.58 34.02 45°C normal
2018-12-23__11:53:35 0.52,0.58 66.83 47°C normal
2018-12-23__11:53:41 0.51,0.57 29.12 45°C normal
2018-12-23__11:53:46 0.50,0.57 32.17 44°C normal
2018-12-23__11:53:52 0.52,0.58 34.51 45°C normal
2018-12-23__11:53:58 0.62,0.61 54.31 47°C normal
2018-12-23__11:54:03 0.74,0.65 41.83 46°C normal
2018-12-23__11:54:09 0.75,0.65 57.59 46°C normal
2018-12-23__11:54:15 0.74,0.65 29.70 44°C normal
2018-12-23__11:54:20 0.74,0.65 53.76 47°C normal
2018-12-23__11:54:26 0.73,0.64 31.63 46°C normal
2018-12-23__11:54:31 0.71,0.64 46.23 46°C normal
2018-12-23__11:54:37 0.70,0.64 47.39 45°C normal
2018-12-23__11:54:43 0.69,0.63 75.37 47°C normal
2018-12-23__11:54:48 0.71,0.64 36.22 45°C normal
2018-12-23__11:54:54 0.71,0.64 28.20 45°C normal
2018-12-23__11:55:00 0.69,0.63 53.20 46°C normal
2018-12-23__11:55:05 0.73,0.65 57.43 46°C normal
2018-12-23__11:55:11 0.72,0.64 29.61 45°C normal
2018-12-23__11:55:17 0.71,0.64 27.77 44°C normal
2018-12-23__11:55:22 0.71,0.64 28.85 45°C normal
2018-12-23__11:55:28 0.70,0.64 56.63 46°C normal
2018-12-23__11:55:34 0.71,0.64 50.25 46°C normal
2018-12-23__11:55:44 0.73,0.65 52.57 45°C normal
2018-12-23__11:55:49 0.76,0.66 44.32 45°C normal
2018-12-23__11:55:55 0.74,0.65 28.28 45°C normal
2018-12-23__11:56:01 0.75,0.66 27.31 45°C normal
2018-12-23__11:56:06 0.74,0.65 29.70 45°C normal
2018-12-23__11:56:12 0.72,0.65 62.81 46°C normal
2018-12-23__11:56:18 0.73,0.65 27.17 46°C normal
2018-12-23__11:56:23 0.73,0.65 26.94 45°C normal
2018-12-23__11:56:29 0.75,0.66 37.68 45°C normal
2018-12-23__11:56:39 0.78,0.67 29.08 46°C normal
2018-12-23__11:56:45 0.77,0.67 30.25 45°C normal
2018-12-23__11:56:51 0.76,0.66 31.93 45°C normal
2018-12-23__11:56:56 0.76,0.66 46.07 45°C normal
2018-12-23__11:57:02 0.77,0.67 27.86 46°C normal
2018-12-23__11:57:07 0.79,0.67 38.19 46°C normal
2018-12-23__11:57:13 0.77,0.67 32.98 45°C normal
2018-12-23__11:57:19 0.78,0.67 33.33 45°C normal
2018-12-23__11:57:24 0.77,0.67 41.50 46°C normal
2018-12-23__11:57:30 0.75,0.66 29.20 44°C normal
2018-12-23__11:57:36 0.74,0.66 37.24 45°C normal
2018-12-23__11:57:41 0.73,0.66 27.41 44°C normal
2018-12-23__11:57:47 0.73,0.66 39.19 46°C normal
2018-12-23__11:57:53 0.72,0.66 47.50 45°C normal
2018-12-23__11:57:58 0.71,0.65 44.77 45°C normal
2018-12-23__11:58:04 0.73,0.66 28.57 44°C normal
2018-12-23__11:58:10 0.72,0.66 29.70 45°C normal
2018-12-23__11:58:15 0.71,0.65 39.59 45°C normal
2018-12-23__11:58:25 0.77,0.67 43.87 45°C normal
2018-12-23__11:58:31 0.77,0.67 27.13 46°C normal
2018-12-23__11:58:37 0.76,0.67 27.91 46°C normal
2018-12-23__11:58:42 0.76,0.67 29.41 44°C normal
2018-12-23__11:58:48 0.75,0.67 28.35 44°C normal
2018-12-23__11:58:54 0.82,0.69 34.51 46°C normal
2018-12-23__11:58:59 0.81,0.69 29.20 45°C normal
2018-12-23__11:59:05 0.80,0.69 28.93 45°C normal
2018-12-23__11:59:11 0.78,0.68 28.42 45°C normal
2018-12-23__11:59:16 0.79,0.68 32.17 47°C normal
2018-12-23__11:59:22 0.84,0.70 40.30 46°C normal
2018-12-23__11:59:28 0.83,0.70 28.57 45°C normal
2018-12-23__11:59:33 0.81,0.69 32.32 45°C normal
2018-12-23__11:59:39 0.80,0.69 34.67 47°C normal
2018-12-23__11:59:45 0.81,0.69 28.64 45°C normal
2018-12-23__11:59:50 0.81,0.70 45.04 45°C normal
2018-12-23__11:59:56 0.80,0.69 42.63 45°C normal
2018-12-23__12:00:01 0.80,0.69 33.16 46°C normal
2018-12-23__12:00:12 0.77,0.69 27.04 45°C normal
2018-12-23__12:00:17 0.78,0.69 43.36 45°C normal
2018-12-23__12:00:23 0.80,0.70 60.60 47°C normal
2018-12-23__12:00:29 0.78,0.69 27.17 44°C normal
2018-12-23__12:00:34 0.77,0.69 47.93 45°C normal
2018-12-23__12:00:40 0.83,0.71 46.26 46°C normal
2018-12-23__12:00:45 0.83,0.71 57.07 47°C normal
2018-12-23__12:00:51 0.83,0.71 35.35 45°C normal
2018-12-23__12:00:57 0.82,0.71 29.64 45°C normal
2018-12-23__12:01:07 0.79,0.70 64.03 46°C normal
2018-12-23__12:01:13 0.78,0.70 50.77 46°C normal
2018-12-23__12:01:18 0.76,0.69 30.24 45°C normal
2018-12-23__12:01:24 0.77,0.69 28.92 45°C normal
2018-12-23__12:01:30 0.78,0.70 58.08 46°C normal
2018-12-23__12:01:35 0.76,0.69 27.77 45°C normal
2018-12-23__12:01:41 0.75,0.69 58.08 45°C normal
2018-12-23__12:01:47 0.74,0.69 28.29 45°C normal
2018-12-23__12:01:52 0.81,0.71 55.77 46°C normal
2018-12-23__12:02:00 0.78,0.70 27.77 46°C normal
2018-12-23__12:02:06 0.77,0.70 30.76 46°C normal
2018-12-23__12:02:11 0.77,0.70 30.10 45°C normal
2018-12-23__12:02:17 0.81,0.71 32.83 48°C normal
2018-12-23__12:02:23 0.80,0.71 57.50 46°C normal
2018-12-23__12:02:28 0.78,0.70 27.58 45°C normal
2018-12-23__12:02:35 0.76,0.70 31.03 45°C normal
2018-12-23__12:02:41 0.74,0.69 33.84 46°C normal
2018-12-23__12:02:47 0.73,0.69 48.96 45°C normal
2018-12-23__12:02:52 0.72,0.68 27.04 45°C normal
2018-12-23__12:02:58 0.71,0.68 49.74 45°C normal
2018-12-23__12:03:03 0.71,0.68 55.50 47°C normal
2018-12-23__12:03:09 0.70,0.68 81.31 46°C normal
2018-12-23__12:03:15 0.77,0.70 42.85 45°C normal
2018-12-23__12:03:20 0.74,0.69 31.97 45°C normal
2018-12-23__12:03:31 0.77,0.70 27.41 45°C normal
2018-12-23__12:03:37 0.76,0.70 26.66 45°C normal
2018-12-23__12:03:42 0.74,0.70 32.64 45°C normal
2018-12-23__12:03:48 0.78,0.71 28.64 45°C normal
2018-12-23__12:03:54 0.79,0.71 27.17 44°C normal
2018-12-23__12:03:59 0.77,0.71 29.55 44°C normal
2018-12-23__12:04:05 0.76,0.70 39.08 45°C normal
2018-12-23__12:04:11 0.77,0.71 48.22 47°C normal
2018-12-23__12:04:16 0.75,0.70 47.17 46°C normal
2018-12-23__12:04:26 0.78,0.71 64.14 46°C normal
2018-12-23__12:04:32 0.77,0.71 79.27 48°C normal
2018-12-23__12:04:37 0.75,0.70 48.25 47°C normal
2018-12-23__12:04:43 0.74,0.70 30.34 46°C normal
2018-12-23__12:04:49 0.79,0.72 26.80 46°C normal
2018-12-23__12:04:54 0.78,0.71 83.17 48°C normal
2018-12-23__12:05:00 0.85,0.74 29.23 47°C normal
2018-12-23__12:05:06 0.84,0.73 34.17 46°C normal
2018-12-23__12:05:11 0.83,0.73 40.50 45°C normal
2018-12-23__12:05:17 0.81,0.73 68.20 48°C normal
2018-12-23__12:05:23 0.80,0.72 27.36 46°C normal
2018-12-23__12:05:28 0.78,0.72 27.77 46°C normal
2018-12-23__12:05:34 0.77,0.71 51.02 45°C normal
2018-12-23__12:05:40 0.76,0.71 67.67 47°C normal
2018-12-23__12:05:45 0.77,0.71 27.31 45°C normal
2018-12-23__12:05:51 0.77,0.72 28.64 45°C normal
2018-12-23__12:05:57 0.76,0.71 41.87 45°C normal
2018-12-23__12:06:02 0.76,0.71 58.29 47°C normal
2018-12-23__12:06:12 0.83,0.74 38.77 45°C normal
2018-12-23__12:06:18 0.82,0.73 27.94 45°C normal
2018-12-23__12:06:24 0.84,0.74 52.21 46°C normal
2018-12-23__12:06:29 0.84,0.74 51.79 46°C normal
2018-12-23__12:06:35 0.86,0.75 28.57 44°C normal
2018-12-23__12:06:41 0.87,0.75 41.20 45°C normal
2018-12-23__12:06:46 0.85,0.75 72.22 45°C normal
2018-12-23__12:06:52 0.86,0.75 28.85 46°C normal
2018-12-23__12:06:57 0.84,0.74 31.28 45°C normal
2018-12-23__12:07:08 0.81,0.74 28.14 45°C normal
2018-12-23__12:07:13 0.82,0.74 40.20 47°C normal
2018-12-23__12:07:19 0.80,0.73 27.63 45°C normal
2018-12-23__12:07:25 0.79,0.73 28.20 45°C normal
2018-12-23__12:07:30 0.78,0.72 28.78 44°C normal
2018-12-23__12:07:36 0.77,0.72 33.66 46°C normal
2018-12-23__12:07:41 0.75,0.72 31.37 44°C normal
2018-12-23__12:07:47 0.74,0.71 40.60 45°C normal
2018-12-23__12:07:53 0.73,0.71 36.36 45°C normal
2018-12-23__12:07:58 0.77,0.72 57.14 47°C normal
2018-12-23__12:08:04 0.75,0.72 29.35 45°C normal
2018-12-23__12:08:10 0.74,0.72 28.57 45°C normal
2018-12-23__12:08:15 0.73,0.71 29.20 45°C normal
2018-12-23__12:08:21 0.75,0.72 27.50 46°C normal
2018-12-23__12:08:27 0.79,0.73 31.79 45°C normal
2018-12-23__12:08:34 0.78,0.73 27.04 45°C normal
2018-12-23__12:08:39 0.76,0.72 54.82 45°C normal
2018-12-23__12:08:45 0.77,0.73 42.56 46°C normal
2018-12-23__12:08:51 0.76,0.72 27.94 45°C normal
2018-12-23__12:08:56 0.76,0.73 29.64 45°C normal
2018-12-23__12:09:02 0.82,0.74 54.97 45°C normal
2018-12-23__12:09:08 0.80,0.74 30.84 46°C normal
2018-12-23__12:09:13 0.79,0.74 28.14 45°C normal
2018-12-23__12:09:19 0.79,0.74 55.94 45°C normal
2018-12-23__12:09:29 0.79,0.73 32.48 46°C normal
2018-12-23__12:09:35 0.79,0.74 26.53 45°C normal
2018-12-23__12:09:41 0.78,0.73 29.29 45°C normal
2018-12-23__12:09:46 0.78,0.73 33.49 45°C normal
2018-12-23__12:09:52 0.77,0.73 56.06 46°C normal
2018-12-23__12:09:58 0.76,0.72 28.50 45°C normal
2018-12-23__12:10:03 0.76,0.73 29.00 45°C normal
2018-12-23__12:10:09 0.75,0.72 38.26 45°C normal
2018-12-23__12:10:15 0.75,0.72 39.30 46°C normal
2018-12-23__12:10:20 0.76,0.73 44.22 46°C normal
2018-12-23__12:10:26 0.75,0.72 44.94 46°C normal
2018-12-23__12:10:32 0.74,0.72 29.50 45°C normal
2018-12-23__12:10:37 0.72,0.72 31.12 46°C normal
2018-12-23__12:10:43 0.71,0.71 28.78 45°C normal
2018-12-23__12:10:48 0.70,0.71 42.50 46°C normal
2018-12-23__12:10:54 0.74,0.72 28.93 46°C normal
2018-12-23__12:11:00 0.74,0.72 30.84 46°C normal
2018-12-23__12:11:05 0.75,0.73 28.28 46°C normal
2018-12-23__12:11:16 0.74,0.72 31.81 45°C normal
2018-12-23__12:11:21 0.75,0.73 34.67 46°C normal
2018-12-23__12:11:27 0.73,0.72 37.56 45°C normal
2018-12-23__12:11:32 0.74,0.72 28.14 44°C normal
2018-12-23__12:11:38 0.73,0.72 46.76 45°C normal
2018-12-23__12:11:44 0.73,0.72 29.79 46°C normal
2018-12-23__12:11:49 0.72,0.72 28.28 45°C normal
2018-12-23__12:11:55 0.71,0.71 27.55 44°C normal
2018-12-23__12:12:01 0.79,0.74 47.44 45°C normal
2018-12-23__12:12:11 0.83,0.76 45.59 46°C normal
2018-12-23__12:12:16 0.87,0.77 26.53 45°C normal
2018-12-23__12:12:22 0.86,0.77 29.89 45°C normal
2018-12-23__12:12:28 0.86,0.77 33.50 47°C normal
2018-12-23__12:12:33 0.85,0.76 39.60 46°C normal
2018-12-23__12:12:39 0.83,0.76 41.26 45°C normal
2018-12-23__12:12:45 0.84,0.76 29.20 44°C normal
2018-12-23__12:12:50 0.84,0.76 33.66 47°C normal
2018-12-23__12:12:56 0.84,0.76 44.89 46°C normal
2018-12-23__12:13:02 0.83,0.76 28.50 44°C normal
2018-12-23__12:13:07 0.83,0.76 37.81 45°C normal
2018-12-23__12:13:13 0.84,0.76 48.71 47°C normal
2018-12-23__12:13:19 0.82,0.76 61.80 47°C normal
2018-12-23__12:13:24 0.83,0.76 29.20 45°C normal
2018-12-23__12:13:30 0.81,0.76 26.90 45°C normal
2018-12-23__12:13:37 0.80,0.75 28.64 46°C normal
2018-12-23__12:13:42 0.79,0.75 33.84 45°C normal
2018-12-23__12:13:48 0.77,0.74 28.06 45°C normal
2018-12-23__12:13:54 0.78,0.75 43.14 45°C normal
2018-12-23__12:13:59 0.78,0.75 38.77 47°C normal
2018-12-23__12:14:05 0.77,0.74 32.00 45°C normal
2018-12-23__12:14:11 0.76,0.74 28.28 45°C normal
2018-12-23__12:14:16 0.76,0.74 27.69 45°C normal
2018-12-23__12:14:22 0.78,0.75 46.03 47°C normal
2018-12-23__12:14:28 0.77,0.74 47.26 46°C normal
2018-12-23__12:14:33 0.76,0.74 28.00 45°C normal
2018-12-23__12:14:39 0.75,0.73 29.00 44°C normal
2018-12-23__12:14:45 0.87,0.77 29.90 45°C normal
2018-12-23__12:14:50 0.85,0.77 31.79 45°C normal
2018-12-23__12:14:56 0.90,0.79 45.17 46°C normal
2018-12-23__12:15:01 0.96,0.81 29.64 45°C normal
2018-12-23__12:15:07 0.97,0.81 28.78 46°C normal
2018-12-23__12:15:13 0.96,0.81 37.56 45°C normal
2018-12-23__12:15:18 0.94,0.80 36.00 45°C normal
2018-12-23__12:15:29 0.96,0.81 41.23 47°C normal
2018-12-23__12:15:35 0.94,0.81 27.27 45°C normal
2018-12-23__12:15:40 0.93,0.80 29.64 45°C normal
2018-12-23__12:15:46 0.91,0.80 27.31 45°C normal
2018-12-23__12:15:52 0.93,0.81 28.42 47°C normal
2018-12-23__12:15:57 0.92,0.80 27.63 46°C normal
2018-12-23__12:16:03 0.90,0.80 29.74 45°C normal
2018-12-23__12:16:08 0.89,0.79 47.20 45°C normal
2018-12-23__12:16:14 0.87,0.79 33.66 47°C normal
2018-12-23__12:16:20 0.86,0.78 26.70 45°C normal
2018-12-23__12:16:25 0.86,0.79 47.50 46°C normal
2018-12-23__12:16:31 0.84,0.78 28.42 44°C normal
2018-12-23__12:16:37 0.85,0.78 27.58 47°C normal
2018-12-23__12:16:42 0.83,0.78 29.50 45°C normal
2018-12-23__12:16:48 0.84,0.78 32.32 45°C normal
2018-12-23__12:16:54 0.86,0.79 27.97 45°C normal
2018-12-23__12:16:59 0.86,0.79 38.65 47°C normal
2018-12-23__12:17:05 0.85,0.79 51.23 46°C normal
2018-12-23__12:17:10 0.83,0.78 31.68 45°C normal
2018-12-23__12:17:21 0.82,0.78 57.50 47°C normal
2018-12-23__12:17:27 0.86,0.79 28.78 45°C normal
2018-12-23__12:17:32 0.83,0.78 32.64 45°C normal
2018-12-23__12:17:38 0.83,0.78 30.39 46°C normal
2018-12-23__12:17:43 0.87,0.79 56.09 47°C normal
2018-12-23__12:17:49 0.90,0.81 28.50 45°C normal
2018-12-23__12:17:55 0.90,0.81 36.54 45°C normal
2018-12-23__12:18:00 0.91,0.81 30.19 45°C normal
2018-12-23__12:18:06 0.89,0.81 56.06 47°C normal
2018-12-23__12:18:16 0.91,0.81 27.69 45°C normal
2018-12-23__12:18:22 0.95,0.83 28.92 45°C normal
2018-12-23__12:18:28 0.95,0.83 72.82 47°C normal
2018-12-23__12:18:33 0.93,0.82 26.63 46°C normal
2018-12-23__12:18:39 0.92,0.82 29.55 45°C normal
2018-12-23__12:18:45 0.90,0.81 28.21 44°C normal
2018-12-23__12:18:50 0.89,0.81 56.70 47°C normal
2018-12-23__12:18:56 0.92,0.82 28.00 46°C normal
2018-12-23__12:19:02 0.94,0.83 31.79 46°C normal
2018-12-23__12:19:12 0.89,0.81 45.50 45°C normal
2018-12-23__12:19:17 0.88,0.81 39.79 45°C normal
2018-12-23__12:19:23 0.88,0.81 27.13 44°C normal
2018-12-23__12:19:29 0.88,0.81 34.32 45°C normal
2018-12-23__12:19:34 0.89,0.81 54.27 45°C normal
2018-12-23__12:19:40 0.89,0.81 34.37 46°C normal
2018-12-23__12:19:46 0.87,0.81 31.08 45°C normal
2018-12-23__12:19:51 0.86,0.81 60.40 46°C normal
2018-12-23__12:19:57 0.89,0.82 40.30 45°C normal
2018-12-23__12:20:03 0.88,0.81 27.91 45°C normal
2018-12-23__12:20:08 0.86,0.81 27.55 44°C normal
2018-12-23__12:20:14 0.87,0.81 33.16 45°C normal
2018-12-23__12:20:20 0.85,0.81 61.92 46°C normal
2018-12-23__12:20:25 0.89,0.82 45.12 46°C normal
2018-12-23__12:20:31 0.87,0.81 31.50 46°C normal
2018-12-23__12:20:38 0.84,0.81 28.86 45°C normal
2018-12-23__12:20:43 0.83,0.80 56.12 47°C normal
2018-12-23__12:20:49 0.85,0.81 28.00 45°C normal
2018-12-23__12:20:55 0.84,0.80 29.20 45°C normal
2018-12-23__12:21:00 0.82,0.80 42.63 45°C normal
2018-12-23__12:21:06 0.82,0.80 55.05 47°C normal
2018-12-23__12:21:12 0.83,0.80 27.83 45°C normal
2018-12-23__12:21:17 0.82,0.80 31.97 45°C normal
2018-12-23__12:21:23 0.80,0.79 44.67 46°C normal
2018-12-23__12:21:34 0.78,0.79 40.00 46°C normal
2018-12-23__12:21:39 0.76,0.78 28.06 45°C normal
2018-12-23__12:21:45 0.75,0.78 34.34 45°C normal
2018-12-23__12:21:50 0.74,0.77 54.95 46°C normal
2018-12-23__12:21:56 0.74,0.77 34.00 46°C normal
2018-12-23__12:22:02 0.75,0.78 29.00 45°C normal
2018-12-23__12:22:07 0.74,0.77 36.68 45°C normal
2018-12-23__12:22:13 0.72,0.77 60.29 46°C normal
2018-12-23__12:22:19 0.71,0.76 32.33 45°C normal
2018-12-23__12:22:29 0.71,0.76 27.86 45°C normal
2018-12-23__12:22:34 0.69,0.76 48.70 45°C normal
2018-12-23__12:22:40 0.70,0.76 28.93 46°C normal
2018-12-23__12:22:46 0.69,0.75 33.16 46°C normal
2018-12-23__12:22:51 0.68,0.75 28.21 44°C normal
2018-12-23__12:22:57 0.66,0.74 28.85 45°C normal
2018-12-23__12:23:03 0.66,0.74 27.83 46°C normal
2018-12-23__12:23:08 0.65,0.74 29.29 45°C normal
2018-12-23__12:23:14 0.64,0.73 40.81 45°C normal
2018-12-23__12:23:20 0.64,0.73 41.23 45°C normal
2018-12-23__12:23:25 0.65,0.74 45.58 47°C normal
2018-12-23__12:23:31 0.67,0.74 42.36 45°C normal
2018-12-23__12:23:37 0.66,0.74 42.05 45°C normal
2018-12-23__12:23:42 0.65,0.73 27.00 45°C normal
2018-12-23__12:23:48 0.64,0.73 30.04 47°C normal
2018-12-23__12:23:53 0.63,0.73 28.28 44°C normal
2018-12-23__12:23:59 0.71,0.75 28.50 44°C normal
2018-12-23__12:24:05 0.69,0.75 37.75 45°C normal
2018-12-23__12:24:15 0.69,0.74 43.07 45°C normal
2018-12-23__12:24:20 0.68,0.74 51.81 45°C normal
2018-12-23__12:24:26 0.66,0.73 35.92 45°C normal
2018-12-23__12:24:32 0.65,0.73 27.60 47°C normal
2018-12-23__12:24:37 0.68,0.74 28.42 46°C normal
2018-12-23__12:24:43 0.70,0.74 28.28 44°C normal
2018-12-23__12:24:49 0.71,0.75 53.80 46°C normal
2018-12-23__12:24:54 0.73,0.75 28.57 46°C normal
2018-12-23__12:25:00 0.72,0.75 34.18 46°C normal
2018-12-23__12:25:10 0.73,0.75 26.73 44°C normal
2018-12-23__12:25:16 0.75,0.76 45.68 47°C normal
2018-12-23__12:25:21 0.74,0.75 28.85 46°C normal
2018-12-23__12:25:27 0.72,0.75 31.81 45°C normal
2018-12-23__12:25:33 0.72,0.75 26.53 46°C normal
2018-12-23__12:25:38 0.72,0.75 31.88 46°C normal
2018-12-23__12:25:45 0.71,0.74 48.25 45°C normal
2018-12-23__12:25:51 0.70,0.74 32.48 45°C normal
2018-12-23__12:25:57 0.68,0.73 35.53 45°C normal
2018-12-23__12:26:02 0.67,0.73 33.83 47°C normal
2018-12-23__12:26:08 0.67,0.73 26.28 45°C normal
2018-12-23__12:26:13 0.66,0.72 28.50 44°C normal
2018-12-23__12:26:19 0.64,0.72 27.46 45°C normal
2018-12-23__12:26:25 0.65,0.72 28.71 45°C normal
2018-12-23__12:26:30 0.64,0.72 51.51 47°C normal
2018-12-23__12:26:36 0.70,0.73 28.50 45°C normal
2018-12-23__12:26:42 0.68,0.73 43.14 45°C normal
2018-12-23__12:26:47 0.69,0.73 29.14 46°C normal
2018-12-23__12:26:53 0.68,0.73 38.97 45°C normal
2018-12-23__12:26:59 0.67,0.72 32.65 46°C normal
2018-12-23__12:27:04 0.68,0.73 27.27 45°C normal
2018-12-23__12:27:10 0.68,0.73 32.82 46°C normal
2018-12-23__12:27:16 0.67,0.72 32.99 45°C normal
2018-12-23__12:27:21 0.68,0.73 41.45 45°C normal
2018-12-23__12:27:31 0.69,0.73 78.32 48°C normal
2018-12-23__12:27:37 0.69,0.73 28.28 45°C normal
2018-12-23__12:27:43 0.68,0.73 30.41 45°C normal
2018-12-23__12:27:48 0.71,0.73 37.69 46°C normal
2018-12-23__12:27:54 0.73,0.74 27.27 47°C normal
2018-12-23__12:28:00 0.72,0.74 39.06 45°C normal
2018-12-23__12:28:05 0.70,0.73 30.24 45°C normal
2018-12-23__12:28:11 0.69,0.73 46.26 45°C normal
2018-12-23__12:28:16 0.73,0.74 34.02 47°C normal
2018-12-23__12:28:22 0.72,0.74 34.15 45°C normal
2018-12-23__12:28:29 0.69,0.73 30.15 45°C normal
2018-12-23__12:28:34 0.68,0.72 27.55 45°C normal
2018-12-23__12:28:40 0.69,0.72 33.16 46°C normal
2018-12-23__12:28:45 0.68,0.72 57.71 46°C normal
2018-12-23__12:28:51 0.66,0.72 30.24 44°C normal
2018-12-23__12:28:57 0.65,0.71 28.57 45°C normal
2018-12-23__12:29:02 0.64,0.71 48.22 46°C normal
2018-12-23__12:29:08 0.72,0.73 27.86 45°C normal
2018-12-23__12:29:14 0.71,0.73 45.36 45°C normal
2018-12-23__12:29:19 0.70,0.73 32.67 45°C normal
2018-12-23__12:29:25 0.72,0.73 34.18 46°C normal
2018-12-23__12:29:31 0.71,0.73 27.77 46°C normal
2018-12-23__12:29:36 0.71,0.73 27.17 45°C normal
2018-12-23__12:29:42 0.70,0.73 27.31 44°C normal
2018-12-23__12:29:48 0.69,0.72 39.39 47°C normal
2018-12-23__12:29:53 0.68,0.72 27.55 45°C normal
2018-12-23__12:29:59 0.67,0.72 33.49 44°C normal
2018-12-23__12:30:05 0.66,0.71 46.39 45°C normal
2018-12-23__12:30:15 0.69,0.72 47.82 45°C normal
2018-12-23__12:30:20 0.67,0.72 27.17 46°C normal
2018-12-23__12:30:26 0.66,0.71 26.26 45°C normal
2018-12-23__12:30:32 0.65,0.71 28.93 47°C normal
2018-12-23__12:30:37 0.64,0.71 30.39 45°C normal
2018-12-23__12:30:43 0.63,0.70 27.91 44°C normal
2018-12-23__12:30:49 0.62,0.70 45.72 45°C normal
2018-12-23__12:30:56 0.63,0.70 38.07 45°C normal
2018-12-23__12:31:01 0.62,0.70 44.60 46°C normal
2018-12-23__12:31:07 0.61,0.69 33.33 45°C normal
2018-12-23__12:31:12 0.60,0.69 27.94 45°C normal
2018-12-23__12:31:18 0.59,0.69 28.57 46°C normal
